country1,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antarctica,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Bouvet Island,Brazil,British Indian Ocean Territory,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burma,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Cocos (Keeling) Islands,Colombia,Comoros,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland Islands,Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,French South Antarctic Territory,Gabon,Gambia,Gaza Strip,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Heard Island and McDonald Islands,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Norfolk Island,North Korea,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn Islands,Poland,Portugal,Puerto Rico,Qatar,Republic of the Congo,Romania,Russia,Rwanda,Réunion,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Georgia and the South Sandwich Islands,South Korea,Spain,Sri Lanka,Sudan,Suriname,Svalbard and Jan Mayen,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,U.S. Virgin Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican City,Venezuela,Vietnam,Wallis and Futuna,Western Sahara,Yemen,Zambia,Zimbabwe
Kazakhstan,1565.1,3730.7,5946.8,13610.3,5005.9,8146.1,11151.2,14508.3,11189.4,15936.4,1954.5,12067.9,10496.4,3848.9,1772.5,11166.7,2834.8,3402.2,11418.3,2778.1,4418.0,12381.2,7364.4,9892.4,3052.7,14314.1,3778.4,8858.0,12818.4,13311.1,6041.6,11217.8,6616.6,3257.8,7408.5,3881.2,6734.2,5276.8,6816.0,8443.3,8771.8,11856.7,6312.8,5683.5,16360.5,3331.8,7518.7,7294.5,13067.8,7015.1,14918.4,12987.3,8086.9,3904.3,11539.4,12048.5,3105.4,3701.4,7246.9,3914.2,4607.4,11319.2,11472.3,13895.8,3912.4,12752.5,7457.0,4412.1,2970.6,8984.1,4973.1,16233.8,4681.9,13031.4,2984.5,4766.1,11845.8,15307.9,10783.9,7584.1,8334.8,3315.6,1949.0,3996.5,7720.7,5898.9,3720.0,5636.8,11626.8,11210.8,8009.5,12583.8,4927.4,8198.6,8457.2,12142.9,11551.7,11221.6,12515.1,5040.0,3510.8,5140.9,3229.0,7053.0,2059.0,2544.8,5092.5,4832.9,3301.9,4253.3,11864.8,5826.8,4910.0,3243.5,0.0,6015.0,12777.7,3603.6,2662.8,979.3,4465.6,2985.5,3021.6,9426.1,8465.7,4915.5,4213.5,3033.8,4335.8,5015.6,7662.3,7516.4,5892.4,5003.0,7162.9,4462.2,10470.3,11371.3,7411.8,7629.2,7075.7,11999.4,8926.0,2863.2,4527.9,2761.2,3711.3,11241.4,6324.7,8020.7,9226.4,10797.0,2635.2,4301.1,12344.1,14441.3,12721.2,6265.7,6926.5,14018.2,13134.1,4791.8,3590.3,7744.1,3902.1,3101.0,1969.8,7735.4,3206.4,12986.0,9572.6,14520.5,14424.9,6366.0,17128.3,3392.4,5888.6,11340.5,2869.0,7258.0,3160.9,2831.2,6596.4,7740.6,11056.6,11216.8,11436.8,8135.6,11541.0,13426.1,4156.2,7834.4,3299.9,8186.4,3530.3,5944.1,8474.5,6268.2,3444.6,3873.2,11039.6,5144.5,9747.2,14890.6,5080.1,5507.0,4638.3,5167.2,12039.7,3769.0,3341.9,4321.5,2734.7,5434.6,1076.3,6792.3,4732.6,8532.7,7530.0,13043.7,13792.6,11750.0,4954.4,2729.1,1167.5,11259.5,12131.3,11239.6,6146.8,2634.1,2964.8,4719.7,10421.2,14979.3,760.9,12007.8,4259.9,12464.7,5348.2,13058.9,7308.5,3977.1,7798.9,8323.1
Kenya,4879.4,4898.9,4957.3,16560.4,5948.7,2537.2,11178.0,8707.1,11050.5,11014.2,4498.5,11959.7,10605.5,5733.3,4555.0,12554.1,3180.7,6237.5,10825.9,6026.8,6431.6,13863.5,4076.9,11204.8,6377.5,11244.5,5265.2,2853.8,6805.2,9998.9,3837.8,11342.3,8556.5,4896.1,4565.1,6742.2,962.7,7531.6,2952.0,13007.1,7022.4,12991.0,2022.3,2715.7,11760.0,7894.3,7587.4,6647.6,12482.3,1467.2,16978.9,13486.6,4894.8,5476.5,12665.6,11863.4,3918.9,5922.6,1850.1,6743.2,1408.9,11013.7,11919.9,12921.3,3066.3,13979.1,3081.8,1694.1,6598.4,3012.3,1053.6,10518.0,7827.5,15426.4,6947.5,6196.4,10133.5,17892.8,6230.6,2928.5,6052.4,3493.6,4721.0,6235.2,4408.4,5996.3,4629.8,9674.9,11053.0,11079.7,11845.6,14077.4,6704.6,5385.4,6009.3,10777.1,12139.2,6740.8,13669.9,8598.6,5525.7,8516.1,5015.8,8462.1,3956.2,3729.5,7287.3,7157.7,3453.8,5292.2,12676.3,10943.0,6661.3,3392.2,6015.0,0.0,17049.4,5018.6,3402.2,5883.6,7366.7,6420.7,3756.2,3431.5,5306.1,3664.1,5908.9,6250.7,6296.8,8538.5,2293.1,1516.3,7140.6,3945.3,4983.9,4667.2,14790.4,10980.1,5795.4,3104.0,1627.1,15021.0,12517.4,5336.6,5716.1,8206.0,5083.0,11093.9,5896.9,2078.4,3294.8,14362.8,5837.5,6533.9,13895.5,13746.0,13601.1,3804.3,3393.0,16330.4,13825.0,9979.8,4889.4,11873.2,7169.0,3083.5,4731.0,10755.6,3550.3,13173.9,11793.8,10663.7,12535.0,9353.0,16852.7,6019.8,6402.1,11549.5,3150.4,2457.9,5248.1,8830.0,918.8,3019.8,5815.4,11153.5,10978.4,10329.6,11015.7,16388.6,5485.7,3483.6,2756.4,5982.1,5158.6,2022.1,5589.3,7338.3,5672.6,5585.2,13551.2,1085.2,3732.2,9007.1,10002.0,6148.7,4835.8,1658.7,10455.8,8658.0,6875.2,5939.4,3856.9,9309.0,5488.3,777.6,7144.1,9778.3,4221.6,16588.5,15731.1,11017.2,4781.3,4325.6,4850.1,12050.5,15497.7,11370.0,643.9,5402.5,3114.7,7190.1,13733.0,10357.4,5314.3,14181.2,5300.5,11622.2,7900.8,15877.6,6094.6,2080.6,1825.8,2308.1
Kiribati,13284.4,15726.2,17093.8,1215.4,15560.6,18239.5,11789.6,11244.0,11928.6,11088.7,14718.8,11050.4,6599.4,15101.9,14548.3,10307.8,15138.8,11277.6,12182.0,14219.9,14741.1,9091.8,18838.8,11527.6,11256.7,11524.1,15468.4,16814.7,13557.3,12797.0,13215.0,11622.9,8557.5,15423.4,18305.6,10703.3,17828.4,9694.7,19547.5,8656.8,15926.2,9948.8,18902.8,18445.3,10444.7,9966.7,9467.1,10417.0,10539.8,16048.0,2201.7,9531.5,18116.3,15364.8,10251.3,11148.4,15818.1,14840.9,18600.0,14136.6,16457.6,11979.3,11039.7,10068.0,16689.1,9010.8,19790.6,16643.3,13764.2,16055.2,16741.2,11018.1,13337.6,1953.1,13397.2,15175.5,12885.2,2637.0,11955.9,19541.0,16905.0,16087.0,14650.3,14705.6,18580.9,15999.5,15909.7,11553.8,11959.6,11899.9,5459.6,8891.0,14730.8,17606.1,16973.0,12244.5,10816.3,11508.6,9310.4,8841.7,15087.4,12758.0,12470.2,8607.3,14556.3,15298.9,14177.4,14185.2,16077.1,15737.3,10284.4,7028.6,14767.8,16021.0,12777.7,17049.4,0.0,15555.1,15242.7,12455.7,10014.4,13954.3,15783.4,15936.4,17716.7,17386.0,15148.1,14149.8,14833.7,8896.5,15421.6,16885.4,9967.2,13153.1,17731.1,16384.1,2515.3,12018.6,16925.8,14335.0,15876.9,7760.8,4677.6,14856.3,15514.6,10084.8,15573.4,11888.0,16325.4,16414.2,16989.6,2725.3,11869.7,14570.4,3388.4,4469.5,9399.6,18392.6,19315.6,1739.4,3761.2,8072.6,15642.5,5534.4,13665.5,14804.3,13244.9,6409.9,15978.9,9848.4,5256.3,11922.8,10366.8,7886.0,5013.9,14573.1,15559.3,11417.2,15114.5,19378.9,15104.3,10117.8,17882.7,14494.0,16196.2,11822.7,12025.1,11976.0,11993.3,1207.3,15507.7,19400.0,15742.8,16951.6,15401.1,15037.7,17423.3,9743.7,14920.4,15250.0,3507.9,16154.6,16052.3,12238.8,7887.0,15630.3,12327.8,17694.7,12563.1,11731.3,13677.0,15180.7,15508.3,8173.5,12815.3,17194.6,10148.2,7271.8,18737.0,708.8,2090.9,12001.7,16620.8,15381.9,13752.8,10871.1,1564.8,11596.0,17688.5,14669.4,14941.7,14088.6,8743.0,11939.3,13251.4,2976.7,15734.1,11402.0,9352.6,1476.4,16550.6,15736.2,17433.7,16858.7
Kosovo,4152.1,172.1,2371.4,16692.3,1581.2,5965.5,8177.3,13163.9,8157.0,12374.3,2032.7,9149.8,13696.4,740.2,2238.8,8805.0,3276.8,6619.8,8251.5,1340.2,1530.6,10236.5,4111.1,7339.5,6377.8,10780.1,299.7,7199.3,10879.7,9716.7,7472.9,8289.8,9985.2,375.9,4004.1,7195.7,5172.1,8595.1,3992.9,7997.3,5178.3,9460.3,3987.5,3016.5,12757.2,6934.0,10367.1,9797.7,10094.6,6471.6,17633.8,10458.4,4670.6,535.8,9096.3,9098.1,1365.3,904.3,5165.8,1724.7,4004.5,8240.5,8708.7,10892.8,1968.3,10536.4,4658.4,3535.3,1801.8,7729.8,4171.4,13003.4,2822.4,16477.0,2173.7,1538.0,8409.7,17094.7,11224.1,4897.0,4745.0,1722.8,1841.7,1238.8,4399.8,2361.9,399.5,4656.4,8487.9,8183.7,11578.9,10476.8,1961.5,4684.7,4876.1,8814.3,8859.3,11736.9,10225.0,8610.2,518.6,3515.3,5894.0,10317.7,3086.8,2247.2,2460.0,2265.1,1782.3,692.5,9315.3,9218.3,1922.8,1907.7,3603.6,5018.6,15555.1,0.0,2796.6,4395.0,7869.0,1609.6,1626.4,8030.7,4995.2,1835.4,1028.6,1414.1,1389.8,8580.6,7298.4,6334.4,8964.4,6762.3,3640.5,929.3,13733.0,8267.9,3811.3,7919.6,6619.1,10667.4,12491.9,794.4,1103.0,6270.3,125.9,8211.6,2742.5,6947.5,7262.7,14250.0,5809.6,1579.2,15947.7,17858.5,10329.0,3025.7,3901.7,17205.9,16713.6,8234.8,130.6,11282.4,2158.7,4004.5,4481.0,11331.5,1731.0,10316.9,13156.0,10918.7,11180.0,9920.6,16507.5,1044.2,2463.8,8460.9,3360.3,4771.0,492.9,5688.1,5014.9,7899.7,8043.6,8215.8,8317.1,5874.8,8409.4,16574.3,701.2,4910.8,3042.8,4596.1,157.3,6292.2,4949.4,9329.1,680.7,613.8,14632.7,4842.5,8103.4,12057.1,8588.3,2063.6,6972.2,3416.4,8647.2,3895.5,1955.8,1106.6,1791.0,9036.6,4212.6,5605.1,8029.5,11887.3,4246.5,16076.5,17199.7,8571.4,1385.3,1274.2,3258.8,8621.9,15463.2,8316.5,4706.0,1026.0,3703.9,2258.0,9101.2,11408.6,3581.6,15593.0,701.3,9326.4,8753.6,16372.7,3708.3,3990.4,6211.9,6874.4
Kuwait,1982.8,2795.2,4452.1,15821.0,4333.0,5495.8,10904.0,12081.7,10864.4,13714.5,1214.1,11872.8,11012.9,3473.3,1201.6,11601.3,487.2,4295.9,10896.7,3139.0,4279.4,13030.0,5194.5,10136.0,4189.7,12901.9,3094.2,6214.6,10194.0,11676.3,4731.3,11027.7,7563.9,2466.9,5399.7,4903.3,4073.8,6198.8,4406.2,10218.5,7389.1,12256.5,3750.8,3320.9,14341.8,5300.6,7635.0,7012.1,12773.7,4573.5,17148.8,13238.7,6036.5,3325.5,11892.1,11812.0,1471.3,3524.2,4600.7,4220.4,2001.4,10927.7,11476.6,13531.5,1661.2,13332.9,4989.0,1753.3,3680.5,6410.6,2348.8,13649.6,5328.0,14939.3,3958.1,4334.2,10826.6,17873.2,8971.4,5064.1,6667.9,1286.0,1489.7,3910.1,5586.3,4949.3,2589.1,6942.3,11140.6,10892.4,9983.6,13269.7,4746.8,6301.9,6736.6,11328.3,11636.5,9470.1,13021.6,6636.0,3120.9,5990.4,3310.8,7787.3,686.6,564.9,5201.2,4977.6,1230.8,3427.0,12104.3,8218.1,4709.8,1094.1,2662.8,3402.2,15242.7,2796.6,0.0,2794.8,5620.1,3547.0,1211.5,6833.8,6468.2,2990.5,3812.8,3434.1,4143.4,6590.0,5320.1,4918.1,6367.4,3967.9,5375.3,3176.3,12778.7,10943.7,5903.1,5600.1,4669.1,13331.5,10864.9,2598.0,3882.2,5187.5,2917.1,10918.6,5188.1,5461.6,6564.9,12873.3,3562.2,4281.5,13789.3,15135.4,13122.3,4206.1,4621.8,16086.7,14304.5,7176.4,2689.8,9822.3,4511.9,1210.7,2112.8,9329.6,1209.4,13077.5,10982.5,12729.2,13655.6,7812.0,19299.3,3429.4,5162.9,11208.3,571.3,4689.7,2694.6,5493.1,3934.5,5646.2,8533.6,10932.9,10984.1,8637.6,11068.0,15607.9,3492.3,5402.5,647.0,6533.5,2854.3,3857.5,6581.6,6710.9,3194.0,3383.0,12730.1,2677.5,7118.8,12239.7,7356.8,4773.9,4212.7,2549.5,11105.4,5504.2,4048.2,3898.4,1005.6,7231.8,2428.1,4172.1,5650.5,9369.9,5374.0,15349.1,15660.6,11200.3,3616.0,1553.0,1542.6,11408.1,14268.1,11055.2,3486.4,2535.1,910.2,4937.1,11716.3,12847.2,2044.7,13674.9,3437.0,11953.1,6444.0,15130.0,5965.9,1527.4,5148.6,5698.1
Kyrgyzstan,1018.4,4502.4,6665.7,13138.9,5875.4,8220.0,12126.1,13978.7,12161.1,16479.5,2505.8,13046.3,9548.0,4729.6,2292.5,12131.1,2792.3,2425.5,12378.8,3712.9,5347.2,13314.3,7867.2,10870.2,2087.0,15173.4,4603.2,8728.0,12575.4,14092.8,5273.0,12194.7,5683.8,4029.6,7983.9,2920.3,6707.3,4325.3,7176.9,9217.1,9566.9,12818.9,6545.1,6064.7,17037.8,2620.2,6539.5,6330.7,14046.2,6679.0,14478.0,13951.5,8652.9,4753.9,12506.8,13026.0,3649.6,4605.6,7341.4,4875.0,4519.8,12288.0,12451.4,14874.5,4309.1,13688.8,7777.3,4432.9,3941.1,8727.4,4895.0,16384.1,5661.2,12422.8,3963.6,5666.3,12751.2,15078.9,10038.1,7858.7,9045.1,3758.1,2600.1,4921.5,8244.5,6740.4,4447.3,6564.8,12591.1,12182.9,7370.9,13509.5,5861.9,8828.3,9152.0,13080.1,12529.7,10447.7,13462.2,4219.3,4374.6,6114.9,2319.4,6099.8,2110.1,2880.2,6054.7,5794.7,3729.1,5071.7,12836.6,5427.2,5842.1,3638.3,979.3,5883.6,12455.7,4395.0,2794.8,0.0,3532.4,3946.6,3503.2,9186.9,9058.6,5474.1,5103.0,3982.4,5256.8,4188.0,7237.3,7324.9,4915.4,4212.0,7817.0,5189.5,10027.2,12338.2,8154.6,7042.7,6712.0,12820.5,8281.6,3708.8,5388.5,2399.1,4511.2,12213.4,7137.5,7766.9,9173.0,10231.1,1656.7,5240.6,11580.6,13562.8,13676.0,6803.3,7353.9,13489.2,12318.6,4383.7,4361.3,7152.1,4878.4,2811.8,1296.9,6954.8,3649.6,13959.2,8763.8,15266.2,15387.6,5525.6,17264.3,4313.3,6768.7,12318.9,2797.3,7481.8,3990.9,3049.8,6585.6,7179.7,11326.6,12190.5,12402.4,9110.4,12505.8,12938.3,5001.0,8184.2,3358.6,8899.0,4343.5,5446.4,9109.1,5291.6,4327.5,4736.5,10328.5,4901.9,9566.1,14890.8,4585.6,6378.3,3740.2,5335.3,12960.1,4661.4,4317.1,5211.0,3197.1,4690.4,395.5,6652.3,3773.8,7604.3,8041.4,12616.3,13182.9,12710.5,5686.6,3351.0,1318.9,12236.7,11607.0,12216.7,6131.4,3491.0,2772.5,5685.0,11280.3,15569.5,852.5,11302.3,5079.3,13432.1,4420.6,12515.9,8092.2,3803.5,7708.0,8159.8
Laos,3767.3,7957.3,10000.6,10278.3,9392.7,9881.2,15510.5,12480.3,15578.8,17556.6,5868.4,16330.4,6032.4,8256.3,5653.8,15037.6,5330.0,1324.5,15859.5,7239.1,8877.0,15736.1,10717.3,14073.9,1492.8,18507.7,8099.8,9656.8,12362.6,17242.9,4432.1,15546.1,2152.3,7495.1,10989.2,717.4,8329.2,849.7,9755.9,11160.0,12957.2,15636.4,8888.4,8808.5,18158.7,1781.5,3370.1,3594.9,17279.9,7318.6,11560.5,16659.9,11593.2,8265.5,15426.5,16338.7,6898.6,8137.7,9201.9,8374.9,6447.6,15727.0,15661.5,18008.6,7279.2,16081.5,10188.2,6643.4,7420.5,9222.8,6753.8,16132.3,9045.7,9323.9,7384.7,9197.1,16273.6,12507.9,8330.4,10139.7,12286.3,6863.4,6030.2,8452.3,11114.4,10230.7,7860.4,9508.2,16053.2,15596.7,4556.2,15826.6,9389.8,11905.2,12356.7,16608.3,15671.9,8550.3,16012.0,1238.4,7895.8,9384.9,2458.3,2602.0,5029.7,5968.1,9549.1,9290.6,6816.3,8558.1,15804.3,3924.1,9371.1,6690.6,4465.6,7366.7,10014.4,7869.0,5620.1,3532.4,0.0,7447.7,6689.1,9656.8,12036.1,8606.4,8631.7,7499.4,8788.6,1177.1,7424.0,8316.9,1731.8,3674.6,10995.2,8579.8,7523.0,15788.8,11486.0,6615.9,7245.6,14485.5,5357.8,7226.1,8902.9,2998.0,7990.3,15627.5,10592.7,8460.3,10274.4,7371.3,2089.7,8765.3,8220.2,10042.3,16289.2,9806.5,10072.6,10482.5,8867.1,3289.6,7818.6,4523.6,8322.7,4837.8,3525.1,3720.2,6768.5,16843.3,5384.2,18020.8,18795.2,2197.4,14884.6,7844.7,10289.1,15628.9,5279.9,9676.4,7497.7,4632.7,8276.3,6832.6,13113.6,15588.4,15859.7,12307.4,15966.4,10058.7,8507.6,10625.8,5911.6,12150.2,7835.1,5814.1,12181.7,2052.0,7856.0,8255.7,7110.1,6300.4,10167.1,14853.6,3042.9,9894.6,2691.6,7707.4,16491.7,7591.8,7774.2,8739.5,6394.2,1954.9,3661.4,7945.7,469.1,4072.1,10897.7,9901.0,10040.7,16189.7,9068.8,6707.8,4618.6,15366.4,8747.5,15563.6,7894.6,7014.5,5028.4,9172.5,13419.8,17444.5,4295.9,8058.1,8566.4,16865.5,889.1,9548.6,11492.5,5722.9,8950.5,9083.4
Latvia,4121.3,1777.8,3679.5,15114.3,2279.8,7570.9,8189.3,14772.1,8217.9,13375.7,2384.2,9126.4,13480.1,1245.4,2494.7,8403.0,4015.9,6366.1,8433.9,412.0,1499.5,9748.5,5618.9,7028.1,6033.0,11399.5,1521.9,8776.7,12488.2,10521.8,8211.5,8265.6,9595.1,1574.6,5434.4,6864.5,6696.8,8262.3,5594.9,6725.3,6079.9,9093.7,5584.7,4624.0,13594.0,6153.0,10436.1,10083.3,10123.2,7824.7,16030.5,10193.1,6069.0,1464.2,8749.7,9099.2,2507.8,991.9,6758.0,928.9,5231.4,8342.1,8566.0,10952.4,3375.1,10094.8,6255.8,4802.3,192.6,9263.8,5471.6,14273.3,1854.8,15061.2,565.7,1938.3,8896.9,15624.4,12469.4,6501.0,5885.2,2934.0,2097.9,1121.2,5867.6,3206.9,1990.2,3403.2,8644.7,8240.2,10482.1,9975.8,1979.2,5985.4,6042.2,9163.4,8669.1,12976.9,9815.7,7920.8,1135.7,2471.2,5969.6,10038.4,3511.1,3004.9,2108.2,1848.3,2978.4,1877.7,9039.3,7967.0,1968.4,3058.4,2985.5,6420.7,13954.3,1609.6,3547.0,3946.6,7447.7,0.0,2698.5,9589.5,6335.2,3443.3,1488.7,195.7,1452.9,7904.9,8636.5,7824.1,8849.7,7325.5,4971.6,2450.9,12286.7,8391.6,4928.7,9094.8,7955.8,9812.3,11364.0,1084.2,1894.8,5251.9,1619.3,8270.5,3698.9,8433.3,8865.0,12917.3,5573.6,1352.1,14904.2,17238.2,9980.1,4572.4,5479.3,15638.1,15801.7,7059.4,1710.7,10132.9,1014.6,4685.3,4529.1,10496.9,2888.6,10136.1,12343.3,11750.3,11442.0,9248.3,15789.1,655.7,3071.7,8400.8,4096.5,6380.5,1217.0,4341.1,6538.4,9114.4,9548.1,8250.5,8455.8,5336.7,8559.3,15014.1,1672.6,6488.8,4020.3,5739.6,1453.0,7375.0,6225.6,9226.5,971.2,1364.3,13528.9,6043.1,9689.9,13522.6,7470.9,2738.0,7270.1,4907.5,9073.9,2305.8,501.3,1581.8,2683.8,8205.0,3919.3,7073.3,7716.9,11504.5,5737.3,14501.8,15723.0,8765.6,2800.2,2139.0,3226.6,8390.7,14006.9,8288.8,6192.8,1043.9,4403.2,1739.2,8187.0,12424.0,3320.8,14424.2,1878.3,9485.6,8326.1,14877.8,4711.2,5009.4,7764.9,8420.7
Lebanon,2933.8,1603.2,3315.7,16619.3,3127.7,5338.0,9692.8,12377.5,9654.6,12995.5,1068.2,10662.1,12221.7,2341.3,1253.0,10417.5,1673.1,5377.6,9695.3,2292.7,3147.2,11853.7,4374.5,8947.2,5215.9,11863.2,1926.0,6329.6,10264.5,10681.8,5846.9,9816.2,8705.2,1337.8,4481.8,5980.4,4167.6,7324.0,3800.0,9412.5,6272.4,11063.8,3385.9,2667.5,13535.4,6119.3,8846.1,8217.4,11569.0,5131.5,17939.4,12031.0,5149.7,2162.1,10698.5,10602.0,264.2,2436.1,4448.5,3201.9,2533.9,9720.0,10266.9,12335.9,918.8,12146.1,4450.7,2106.0,2866.2,6698.4,2777.0,13225.4,4327.9,15914.2,3202.7,3151.8,9678.4,18138.5,9787.0,4599.1,5620.9,313.2,1145.3,2812.3,4745.9,3742.3,1383.1,6069.0,9938.2,9682.4,10869.0,12094.8,3587.9,5340.0,5709.2,10156.5,10428.8,10297.5,11831.2,7615.1,2018.2,5013.6,4477.9,8960.2,1668.6,729.2,4077.4,3870.5,325.6,2225.4,10901.6,8839.5,3549.0,364.3,3021.6,3756.2,15783.4,1626.4,1211.5,3503.2,6689.1,2698.5,0.0,7070.2,5557.6,1976.0,2654.7,2544.5,3007.6,7574.7,5939.5,5216.0,7552.8,5149.0,4352.6,1973.5,13481.9,9737.6,4797.0,6424.7,5259.5,12276.5,11775.5,1631.5,2686.9,5765.1,1740.6,9708.9,3999.6,5812.3,6551.4,13734.2,4601.2,3174.5,14907.1,16345.6,11923.0,3300.4,3906.6,16991.5,15482.4,7798.7,1509.9,10655.2,3559.9,2398.0,3169.4,10349.7,219.1,11866.4,12073.3,11803.3,12504.4,8853.3,18112.4,2414.6,3951.5,9996.9,1754.8,4314.7,1630.5,5687.8,4011.5,6431.3,8049.0,9722.3,9779.3,7500.7,9864.6,16426.7,2307.0,4817.5,1423.0,5479.9,1707.4,4738.8,5621.7,7902.4,2121.9,2233.0,13760.9,3352.9,7258.0,11976.3,8054.7,3563.1,5424.1,2394.4,9947.3,4901.8,3178.7,2732.4,307.0,8154.9,3206.2,4453.0,6765.9,10544.9,4546.0,16063.5,16668.2,10002.3,2428.9,569.6,2192.6,10204.2,15105.4,9843.8,3614.9,1659.8,2099.2,3848.0,10691.4,12069.4,2655.4,14726.8,2235.4,10756.9,7542.1,16018.7,4821.6,2392.9,5269.0,5894.1
Lesotho,8168.5,7878.4,6978.0,14767.6,8442.5,2303.9,11115.8,5311.0,10936.2,8183.0,7907.5,11477.4,10023.2,8651.0,7977.1,12777.7,6594.9,8882.1,10517.8,9230.5,9177.9,13493.8,5124.7,11958.4,9153.7,9305.7,8212.2,881.3,3400.5,8306.4,5244.6,11273.2,9923.1,8015.0,5627.5,9222.6,2909.3,9451.2,4431.0,15406.5,7544.0,12835.8,4083.2,5089.5,8948.7,10750.7,8240.1,7298.5,11476.6,2544.8,14313.3,12667.4,5474.5,8377.9,12660.9,11374.9,7186.2,8887.7,2911.5,9679.2,4836.8,10809.3,11808.8,11495.5,6250.6,13370.7,3952.5,5108.7,9779.1,466.9,4485.0,7336.0,10621.7,14037.6,10147.8,8798.7,9395.9,14765.5,4086.2,3642.8,6673.4,6777.8,8113.3,9116.4,5204.3,8081.5,7632.7,12465.1,10663.3,10958.2,13298.2,13596.0,9276.1,5974.0,6533.4,10005.5,12021.2,4488.1,13181.9,10836.4,8547.3,11249.7,7773.5,9554.0,7373.6,7142.5,9850.5,9809.4,6749.5,8076.4,12457.8,13577.6,9236.3,6715.7,9426.1,3431.5,15936.4,8030.7,6833.8,9186.9,9656.8,9589.5,7070.2,0.0,5666.9,6301.2,8707.0,9402.2,9065.3,10774.8,2237.2,1916.1,8684.3,6010.5,6263.1,7399.2,15420.1,10735.4,7000.3,3122.3,2551.1,15119.5,13536.5,8529.9,8396.0,11356.1,8058.5,10956.1,7754.2,1420.1,1219.8,14516.6,8747.1,9327.9,12797.6,11478.8,12967.3,5654.9,4767.1,14283.1,12238.7,12807.4,7913.3,13540.9,10145.5,6388.0,7941.0,12004.1,6853.5,12316.4,12100.8,8459.7,10772.6,11049.2,13460.2,9074.9,8522.6,11446.2,6557.7,3508.1,8373.2,12208.3,3067.3,2896.1,3832.7,11044.2,10692.1,11961.4,10671.8,14736.9,8301.5,4017.7,6187.8,6694.5,8185.7,3980.0,6008.6,8697.7,8711.3,8495.5,13284.6,4299.0,521.2,5780.9,12667.2,8431.5,6983.8,4704.2,9674.2,11892.9,9984.0,8699.9,7218.6,11525.1,8798.0,2665.7,9282.7,10247.7,5149.6,15229.2,13853.3,10542.5,7298.3,7626.2,8258.6,12104.8,14798.8,11292.8,3455.8,8642.5,6477.1,9888.7,14816.7,7797.3,8704.0,13353.2,8082.1,10830.0,9841.2,14491.4,7402.9,5451.4,1824.8,1177.2
